Date,SPComp,Dividends,Earnings,CPI,GS10,RealPrice,RealDividend,RealTotReturnPrice,RealEarnings,CAPE,TR_CAPE,XS_Cape_yld
1943.07,12.35,0.593333,1.09333,17.4,2.475,223.8364749,10.7538111,10588.9292,19.81596219,11.77421334,15.37368375,0.088973878
1943.08,11.74,0.596667,1.08667,17.3,2.475833333,214.0105298,10.87674794,10166.97618,19.80909901,11.2105459,14.6452911,0.0918615
1943.09,11.99,0.6,1.08,17.4,2.476666667,217.3116869,10.87464655,10366.85564,19.57436379,11.33628194,14.81644762,0.091456133
1943.1,11.88,0.603333,1.03333,17.4,2.4775,215.3180017,10.93505521,10315.21828,18.72849754,11.1873355,14.62998701,0.092622245
1943.11,11.33,0.606667,0.986667,17.4,2.478333333,205.3495757,10.995482,9881.5585,17.88275815,10.63103367,13.91506956,0.097291352
1943.12,11.48,0.61,0.94,17.4,2.479166667,208.0682374,11.05589066,10056.71705,17.03694626,10.73736032,14.06800118,0.096351549
1944.01,11.85,0.613333,0.936667,17.4,2.48,214.7742694,11.11629932,10425.61905,16.9765376,11.05241276,14.49484647,0.093688437
1944.02,11.77,0.616667,0.933333,17.4,2.470833333,213.3243165,11.17672611,10400.44705,16.91611082,10.94791889,14.37248411,0.093868115
1944.03,12.1,0.62,0.93,17.4,2.461666667,219.3053721,11.23713477,10737.70312,16.85570216,11.2246932,14.74956423,0.091707516
1944.04,11.89,0.623333,0.926667,17.5,2.4525,214.2678216,11.23298604,10536.88565,16.69932039,10.93827519,14.38798395,0.094720823
1944.05,12.1,0.626667,0.923333,17.5,2.443333333,218.0521986,11.29306753,10769.26629,16.6392389,11.10373694,14.62002076,0.093450168
1944.06,12.67,0.63,0.92,17.6,2.434166667,227.0267831,11.28862457,11258.96803,16.48497557,11.53278527,15.19727477,0.090007151
1944.07,13,0.633333,0.913333,17.7,2.425,231.6238277,11.28423182,11533.58488,16.27305272,11.73877475,15.48030985,0.08915966
1944.08,12.81,0.636667,0.906667,17.7,2.415833333,228.2385564,11.34363442,11412.08795,16.15428315,11.54171167,15.23340793,0.090705821
1944.09,12.6,0.64,0.9,17.7,2.406666667,224.4969407,11.40301921,11272.51779,16.03549576,11.32856058,14.96630573,0.090905503
1944.1,12.91,0.64,0.91,17.7,2.3975,230.0202781,11.40301921,11597.57187,16.21366794,11.58310519,15.31596661,0.089815332
1944.11,12.82,0.64,0.92,17.7,2.388333333,228.4167285,11.40301921,11564.63273,16.39184011,11.4784592,15.19070699,0.09069407
1944.12,13.1,0.64,0.93,17.8,2.379166667,232.0942823,11.3389573,11798.66608,16.47692233,11.63868359,15.41420596,0.090930041
1945.01,13.49,0.643333,0.94,17.8,2.37,239.0039594,11.39800847,12198.20952,16.65409354,11.96046344,15.85019737,0.087187089
1945.02,13.94,0.646667,0.95,17.8,2.355,246.9766638,11.45707735,12653.84648,16.83126475,12.34175355,16.36084162,0.084001739
1945.03,13.93,0.65,0.96,17.8,2.34,246.7994926,11.51612851,12693.93817,17.00843596,12.32331031,16.33900938,0.084273003
1945.04,14.28,0.65,0.973333,17.8,2.325,253.0004848,11.51612851,13062.24159,17.24465833,12.63186724,16.74587999,0.08169454
1945.05,14.82,0.65,0.986667,17.9,2.31,261.1008712,11.4517926,13529.72967,17.38323976,13.03656063,17.27637005,0.079961857
1945.06,15.09,0.65,1,18.1,2.295,262.9201148,11.32525345,13672.90362,17.42346685,13.13022336,17.39199205,0.081453259
1945.07,14.78,0.653333,0.996667,18.1,2.28,257.5188401,11.38332587,13441.34716,17.36539444,12.86702844,17.03532586,0.083161115
1945.08,14.83,0.656667,0.993333,18.1,2.265,258.3900134,11.44141571,13536.58452,17.3073046,12.91537856,17.09212105,0.083020169
1945.09,15.84,0.66,0.99,18.1,2.25,275.9877149,11.49948812,14508.69932,17.24923218,13.79826495,18.24964079,0.078215973
1945.1,16.5,0.66,0.98,18.1,2.235,287.487203,11.49948812,15163.60589,17.07499751,14.37466268,18.99888054,0.075459943
1945.11,17.04,0.66,0.97,18.1,2.22,296.8958751,11.49948812,15710.41471,16.90076285,14.84770266,19.60897596,0.072646035
1945.12,17.33,0.66,0.96,18.2,2.205,300.2896218,11.43630412,15940.42663,16.63462418,15.02034747,19.82135125,0.072588175
1946.01,18.02,0.666667,0.94,18.2,2.19,312.245758,11.55182812,16626.20125,16.28806951,15.62316318,20.59948238,0.070169343
1946.02,18.07,0.673333,0.92,18.1,2.195,314.842046,11.73179521,16816.50329,16.0295895,15.76166653,20.76554175,0.068990616
1946.03,17.53,0.68,0.9,18.3,2.2,302.0953042,11.71847158,16187.82726,15.5097418,15.13487342,19.9265915,0.073446234
1946.04,18.66,0.68,0.88,18.4,2.205,319.820991,11.65478424,17189.70477,15.08266196,16.04084239,21.10191696,0.070225649
1946.05,18.7,0.68,0.86,18.5,2.21,318.7740986,11.59178541,17185.35602,14.66019919,16.01372317,21.04830712,0.070839606
1946.06,18.58,0.68,0.84,18.7,2.215,313.341019,11.46780909,16943.97439,14.16611711,15.77318688,20.71450793,0.072100573
1946.07,18.05,0.683333,0.856667,19.8,2.22,287.4916029,10.88379499,15595.20764,13.64457446,14.50813611,19.03897404,0.082739446
1946.08,17.7,0.686667,0.873333,20.2,2.225,276.3344592,10.72032509,15038.44066,13.6345764,13.98493931,18.34064102,0.086598381
1946.09,15.09,0.69,0.89,20.4,2.23,233.2771607,10.6667489,12743.58744,13.75856017,11.84126754,15.52766085,0.10051583
1946.1,14.75,0.696667,0.946667,20.8,2.235,223.6360607,10.56270261,12264.99377,14.35314432,11.38760296,14.93186648,0.105848471
1946.11,14.69,0.703333,1.00333,21.3,2.24,217.4980365,10.41344769,11975.95531,14.85516031,11.11004366,14.56552716,0.110466599
1946.12,15.13,0.71,1.06,21.5,2.245,221.9287752,10.41437081,12267.70889,15.54821558,11.37277943,14.90416617,0.109312301
1947.01,15.21,0.713333,1.13,21.5,2.25,223.1022255,10.46325968,12380.77324,16.57498453,11.46929633,15.02219703,0.107779674
1947.02,15.8,0.716667,1.2,21.5,2.265833333,231.7564209,10.51216322,12909.64002,17.60175349,11.94956531,15.63722858,0.104117086
1947.03,15.16,0.72,1.27,21.9,2.281666667,218.3072881,10.36815616,12208.60501,18.28827546,11.2879031,14.75750258,0.11005042
1947.04,14.6,0.733333,1.32667,21.9,2.2975,210.2431667,10.56015426,11806.84131,19.10433575,10.90082513,14.2390327,0.112305277
1947.05,14.34,0.746667,1.38333,21.9,2.313333333,206.4991103,10.75216675,11646.90086,19.92025204,10.73367427,14.00851929,0.112848553
1947.06,14.84,0.76,1.44,22,2.329166667,212.7278586,10.89441864,12049.41817,20.64205636,11.08271586,14.448343,0.110231265
1947.07,15.77,0.77,1.47667,22.2,2.345,224.0226175,10.93832691,12740.8116,20.97701195,11.69644655,15.22661059,0.105560574
1947.08,15.46,0.78,1.51333,22.5,2.360833333,216.6906238,10.93264467,12375.63425,21.21115276,11.33747236,14.73910076,0.109510922
1947.09,15.06,0.79,1.55,23,2.376666667,206.4953537,10.83209359,11844.91556,21.25284185,10.82746302,14.05803293,0.115086892
1947.1,15.45,0.806667,1.57,23,2.3925,211.8428429,11.06062334,12204.52771,21.52707207,11.13266204,14.43500579,0.112396595
1947.11,15.27,0.823333,1.59,23.1,2.408333333,208.4683867,11.24026865,12064.08493,21.70692435,10.97540732,14.21467091,0.114699192
1947.12,15.03,0.84,1.61,23.4,2.424166667,202.5612048,11.3207859,11776.83034,21.69817297,10.68091253,13.82004909,0.119131971
1948.01,14.83,0.843333,1.64333,23.7,2.44,197.335833,11.22183547,11527.39867,21.86701918,10.41934266,13.47065921,0.124133256
1948.02,14.1,0.846667,1.67667,23.5,2.429166667,189.21885,11.36208199,11108.55383,22.50053682,9.999761169,12.92212393,0.128120501
1948.03,14.3,0.85,1.71,23.4,2.418333333,192.7229028,11.45555716,11370.31166,23.04588558,10.18668061,13.15734838,0.125945157
1948.04,15.4,0.85,1.76,23.8,2.4075,204.0595441,11.26302679,12094.52842,23.32109076,10.77948448,13.9125191,0.121695003
1948.05,16.15,0.85,1.81,23.9,2.396666667,213.1021219,11.21590115,12685.87526,23.88327186,11.2410327,14.49663488,0.119180672
1948.06,16.82,0.85,1.86,24.1,2.385833333,220.1010413,11.12282313,13157.6959,24.33935415,11.58389576,14.92584749,0.117534811
1948.07,16.42,0.856667,1.93,24.4,2.375,212.224967,11.07223665,12742.02062,24.94483473,11.13462174,14.33843871,0.122432428
1948.08,15.94,0.863333,2,24.5,2.364166667,205.180168,11.1128488,12374.6512,25.74406122,10.72355666,13.80416364,0.126415582
1948.09,15.76,0.87,2.07,24.5,2.353333333,202.8632024,11.19866663,12291.19606,26.64510337,10.55301369,13.58159517,0.128030933
1948.1,16.19,0.89,2.14333,24.4,2.3425,209.2522665,11.5030585,12736.37997,27.70207908,10.82540981,13.92931196,0.126074855
1948.11,15.29,0.91,2.21667,24.2,2.331666667,199.253183,11.85875713,12187.92399,28.88675952,10.24809621,13.18703534,0.130517324
1948.12,15.19,0.93,2.29,24.1,2.320833333,198.7713922,12.16967707,12220.48672,29.96619409,10.15965294,13.07386201,0.131037834
1949.01,15.36,0.946667,2.32,24,2.31,201.83344,12.43939174,12472.47302,30.48525917,10.24828576,13.18739944,0.129855984
1949.02,14.77,0.963333,2.35,23.8,2.310833333,195.7116537,12.76475927,12159.90602,31.13895641,9.872517141,12.70598185,0.133435034
1949.03,14.91,0.98,2.38,23.8,2.311666667,197.5667404,12.98560735,12342.40066,31.536475,9.901332491,12.74416695,0.133131918
1949.04,14.89,0.993333,2.38667,23.9,2.3125,196.4761978,13.10720557,12342.50839,31.49253506,9.783639868,12.59379856,0.135543585
1949.05,14.78,1.00667,2.39333,23.8,2.313333333,195.8441599,13.33900138,12372.63314,31.71310576,9.692295086,12.47848824,0.136055674
1949.06,13.97,1.02,2.4,23.9,2.314166667,184.3366342,13.45908138,11716.4922,31.66842678,9.067718943,11.68072487,0.143596789
1949.07,14.76,1.02667,2.39667,23.7,2.315,196.4043759,13.66141468,12555.88182,31.89136014,9.605038093,12.37582289,0.136531754
1949.08,15.29,1.03333,2.39333,23.8,2.315833333,202.6019759,13.6922629,13025.03058,31.71310576,9.851348638,12.69352999,0.134364881
1949.09,15.49,1.04,2.39,23.9,2.316666667,204.3933045,13.72298494,13213.71235,31.536475,9.884048362,12.73556837,0.132193992
1949.1,15.89,1.07333,2.36667,23.7,2.3175,211.4407543,14.28229735,13746.26317,31.49216426,10.16985084,13.10471124,0.129206845
1949.11,16.11,1.10667,2.34333,23.8,2.318333333,213.4674841,14.66406336,13957.47112,31.05057477,10.21586101,13.16531975,0.12919956
1949.12,16.54,1.14,2.32,23.6,2.319166667,221.0225833,15.23372097,14534.46187,31.00195847,10.5293309,13.57082998,0.125387522
1950.01,16.88,1.15,2.33667,23.5,2.32,226.5258289,15.43274309,14980.92725,31.35758938,10.7457333,13.8496823,0.123774513
1950.02,17.21,1.16,2.35333,23.5,2.340833333,230.9543552,15.56694085,15359.59208,31.58116286,10.91156407,14.06092493,0.121396652
1950.03,17.35,1.17,2.37,23.6,2.361666667,231.8465429,15.63460837,15505.57506,31.67010413,10.91094652,14.056777,0.121640802
1950.04,17.84,1.18,2.42667,23.6,2.3825,238.3943703,15.7682375,16031.3645,32.42738042,11.1780216,14.39494089,0.119242661
1950.05,18.44,1.19,2.48333,23.7,2.403333333,245.3724046,15.83477015,16589.35513,33.04450399,11.4615431,14.75047838,0.11726694
1950.06,18.74,1.2,2.54,23.8,2.424166667,248.3166141,15.9007437,16877.99582,33.65657416,11.55412614,14.85817385,0.116053126
1950.07,17.38,1.24333,2.6,24.1,2.445,227.4290189,16.26981139,15550.42754,34.02275311,10.53974566,13.55095071,0.126246558
1950.08,18.43,1.28667,2.66,24.3,2.465833333,239.184047,16.69836884,16449.32167,34.52140885,11.04061167,14.18905913,0.122606909
1950.09,19.08,1.33,2.72,24.4,2.486666667,246.6048947,17.18996383,17058.18968,35.15541475,11.3373911,14.56347222,0.120461647
1950.1,19.87,1.37667,2.76,24.6,2.5075,254.727544,17.64850367,17721.78283,35.38238659,11.66244404,14.97221256,0.118658236
1950.11,19.83,1.42333,2.8,24.7,2.528333333,253.1855463,18.17279796,17719.8628,35.7498502,11.54217339,14.81257957,0.119772669
1950.12,19.75,1.47,2.84,25,2.549166667,249.1381525,18.5434473,17544.74624,35.8254356,11.30666579,14.50856051,0.121893531
1951.01,21.21,1.48667,2.83667,25.4,2.57,263.3419822,18.45839814,18653.3276,35.21991045,11.89575984,15.25799754,0.118987592
1951.02,22,1.50333,2.83333,25.7,2.579166667,269.9620428,18.44736535,19231.13732,34.76779794,12.14150737,15.56563887,0.118440551
1951.03,21.63,1.52,2.83,25.8,2.588333333,264.3930055,18.57962868,18944.71444,34.59233498,11.84162649,15.17731655,0.120096637
1951.04,21.92,1.53333,2.79333,25.8,2.5975,267.9378031,18.74256714,19310.62639,34.14410144,11.9510972,15.31414376,0.118486761
1951.05,21.93,1.54667,2.75667,25.9,2.606666667,267.0250567,18.83263312,19357.95126,33.56588978,11.86387541,15.20066724,0.118681444
1951.06,21.55,1.56,2.72,25.9,2.615833333,262.3980835,18.99494247,19137.27238,33.11938687,11.61566486,14.88442919,0.118206589
1951.07,21.93,1.54667,2.65,25.9,2.625,267.0250567,18.83263312,19589.18656,32.26704971,11.77819009,15.0935627,0.116926972
1951.08,22.89,1.53333,2.58,25.9,2.634166667,278.714252,18.67020201,20560.85443,31.41471255,12.25698908,15.70390873,0.112089566
1951.09,23.48,1.52,2.51,26.1,2.643333333,283.7074456,18.36606973,21042.11017,30.32818094,12.44495316,15.93952556,0.110169635
1951.1,23.36,1.48333,2.48667,26.2,2.6525,281.180174,17.85457995,20965.02035,29.93160545,12.3094579,15.76062184,0.109977014
1951.11,22.71,1.44667,2.46333,26.4,2.661666667,271.2853588,17.28139102,20334.63116,29.42603976,11.85203062,15.17174362,0.11313575
1951.12,23.41,1.41,2.44,26.5,2.670833333,278.5920301,16.77978481,20987.12746,29.03735811,12.14707257,15.54332133,0.110710671
1952.01,24.19,1.41333,2.42667,26.5,2.68,287.8744642,16.81941366,21791.98738,28.87872369,12.52705975,16.02245009,0.106769996
1952.02,23.75,1.41667,2.41333,26.3,2.6925,284.7875594,16.98736808,21665.4713,28.93837308,12.36411935,15.81103635,0.10623068
1952.03,23.81,1.42,2.4,26.3,2.705,285.5070227,17.02729829,21828.15239,28.77853232,12.36233909,15.80751037,0.104794524
1952.04,23.74,1.43,2.38,26.4,2.7175,283.5893623,17.08225729,21790.37349,28.43061004,12.24272868,15.65639861,0.105203894
1952.05,23.73,1.44,2.36,26.4,2.73,283.469906,17.20171364,21891.33984,28.19169735,12.20047876,15.60649704,0.10406538
1952.06,24.38,1.45,2.34,26.5,2.7425,290.13557,17.25580708,22517.15481,27.84730245,12.44788158,15.92730256,0.102708162
1952.07,25.08,1.45,2.34667,26.7,2.755,296.2302596,17.12655009,23100.92271,27.71749056,12.66911289,16.21404352,0.101327588
1952.08,25.18,1.45,2.35333,26.7,2.7675,297.4114009,17.12655009,23304.32996,27.79615457,12.67837824,16.23037154,0.100506832
1952.09,24.78,1.45,2.36,26.7,2.78,292.6868354,17.12655009,23045.95855,27.8749367,12.43467802,15.9247462,0.101927647
1952.1,24.26,1.43667,2.37333,26.7,2.7925,286.5449002,16.96910395,22673.69145,28.03238285,12.13118356,15.54369575,0.102551098
1952.11,25.03,1.42333,2.38667,26.7,2.805,295.6396889,16.81153969,23504.19796,28.18994711,12.47346977,15.98644036,0.099538552
1952.12,26.04,1.41,2.4,26.7,2.8175,307.5692169,16.65409354,24562.96676,28.34739326,12.93396431,16.57651945,0.095937783
1953.01,26.18,1.41,2.41,26.6,2.83,310.3853066,16.71670291,24899.11604,28.57252058,13.01077345,16.67380118,0.094963627
1953.02,25.86,1.41,2.42,26.5,2.800833333,307.7483938,16.77978481,24799.75573,28.79934698,12.85934688,16.47904862,0.095766308
1953.03,25.99,1.41,2.43,26.6,2.771666667,308.1327012,16.71670291,24942.98391,28.80963694,12.83481934,16.44606383,0.094761026
1953.04,24.71,1.41333,2.45667,26.6,2.83,292.9572546,16.75618279,23827.58195,29.12583159,12.16390145,15.58906838,0.097268197
1953.05,24.84,1.41667,2.48333,26.7,3.05,293.3955202,16.73287567,23976.64171,29.33163838,12.14197079,15.56320339,0.095010295
1953.06,23.95,1.42,2.51,26.8,3.11,281.827827,16.70962481,23145.10989,29.53602696,11.62440789,14.90452221,0.098467266
1953.07,24.29,1.42,2.52333,26.8,2.93,285.828723,16.70962481,23588.03996,29.69288562,11.75020165,15.06912921,0.099944492
1953.08,24.39,1.42,2.53667,26.9,2.95,285.9385224,16.64750725,23711.58758,29.73889593,11.7150762,15.02701905,0.100990824
1953.09,23.27,1.42,2.55,26.9,2.87,272.8080941,16.64750725,22737.78246,29.89517147,11.13934936,14.29474795,0.105600372
1953.1,23.97,1.43,2.53667,27,2.66,279.9738169,16.70265157,23451.03507,29.62875187,11.39193477,14.6237989,0.106097576
1953.11,24.5,1.44,2.52333,26.9,2.68,287.228118,16.88197918,24176.50478,29.58250315,11.64407027,14.95306851,0.103609144
1953.12,24.83,1.45,2.51,26.9,2.59,291.0969049,16.99921515,24621.38537,29.4262276,11.75444918,15.10139526,0.103702691
1954.01,25.46,1.45667,2.52333,26.9,2.48,298.4827708,17.07741154,25366.46157,29.58250315,12.00265055,15.42706139,0.103043452
1954.02,26.02,1.46333,2.53667,26.9,2.47,305.0479849,17.15549069,26045.90032,29.73889593,12.21505249,15.70575537,0.101694727
1954.03,26.57,1.47,2.55,26.9,2.37,311.4959631,17.23368708,26719.06973,29.89517147,12.4201053,15.9740584,0.101343137
1954.04,27.63,1.46333,2.57333,26.8,2.29,325.1316434,17.21950372,28011.77814,30.28125269,12.90786818,16.60305929,0.098113506
1954.05,28.73,1.45667,2.59667,26.9,2.37,336.8189319,17.07741154,29141.30766,30.44231172,13.31204224,17.1213709,0.095350062
1954.06,28.96,1.45,2.62,26.9,2.38,339.5153591,16.99921515,29497.16363,30.71582323,13.3578859,17.1780435,0.094397589
1954.07,30.13,1.45667,2.62333,26.9,2.3,353.2319672,17.07741154,30812.50609,30.75486281,13.83300956,17.78428966,0.092035333
1954.08,30.73,1.46333,2.62667,26.9,2.36,360.2661252,17.15549069,31550.80376,30.79401962,14.04211235,18.0478773,0.090358841
1954.09,31.45,1.47,2.63,26.8,2.38,370.0828876,17.29799188,32536.76159,30.94810793,14.35647414,18.44576415,0.088211183
1954.1,32.18,1.49333,2.67667,26.8,2.43,378.6730468,17.57252396,33420.73126,31.49728975,14.61923194,18.77696547,0.086459244
1954.11,33.44,1.51667,2.72333,26.8,2.48,393.499897,17.84717371,34860.57402,32.0463539,15.1173117,19.40760746,0.083705524
1954.12,34.97,1.54,2.77,26.7,2.51,413.0451426,18.18957734,36726.39426,32.71761639,15.789062,20.25752919,0.079614729
1955.01,35.6,1.54667,2.83333,26.7,2.61,420.4863333,18.26835947,37523.3992,33.46563323,15.99078106,20.50192787,0.077815776
1955.02,36.79,1.55333,2.89667,26.7,2.65,434.5419158,18.34702349,38914.13038,34.21376818,16.43772822,21.0569613,0.075715401
1955.03,36.5,1.56,2.96,26.7,2.68,431.1166058,18.42580562,38744.89252,34.96178502,16.21928295,20.75929715,0.076234751
1955.04,37.76,1.56333,3.04667,26.7,2.75,445.9989873,18.46513763,40220.67752,35.98548026,16.68526663,21.33404775,0.073812859
1955.05,37.6,1.56667,3.13333,26.7,2.76,444.109161,18.50458775,40189.31458,37.00905738,16.51805783,21.09780379,0.073736305
1955.06,39.78,1.57,3.22,26.7,2.78,469.8580433,18.54391976,42659.28288,38.03275262,17.37009196,22.15712167,0.069410909
1955.07,42.69,1.58667,3.29333,26.8,2.9,502.3478051,18.67088761,45750.3523,38.75373851,18.45403191,23.5035102,0.065218114
1955.08,42.43,1.60333,3.36667,26.8,2.97,499.2882964,18.86693152,45614.90257,39.61675533,18.22232646,23.17369665,0.065207148
1955.09,44.34,1.62,3.44,26.9,2.97,519.8242757,18.99222658,47635.66042,40.32917249,18.84396065,23.92553131,0.063784234
1955.1,42.11,1.62667,3.5,26.9,2.88,493.6806551,19.07042297,45385.54244,41.03258829,17.77232579,22.5323663,0.06788409
1955.11,44.95,1.63333,3.56,26.9,2.89,526.9756696,19.14850212,48593.15119,41.73600409,18.83555929,23.84158374,0.064607904
1955.12,45.37,1.64,3.62,26.8,2.96,533.8842801,19.29843993,49378.49831,42.59777593,18.94236904,23.93776575,0.062648258
1956.01,44.15,1.67,3.64333,26.8,2.9,519.5281236,19.65146017,48202.17195,42.87230801,18.29258539,23.08245908,0.065123509
1956.02,44.43,1.7,3.66667,26.8,2.84,522.8229792,20.00448041,48662.54,43.14695776,18.26611682,23.01721642,0.066375587
1956.03,47.49,1.73,3.69,26.8,2.96,558.8310439,20.35750065,52171.94555,43.42148983,19.3712101,24.37358664,0.060910141
1956.04,48.05,1.75333,3.66,26.9,3.18,563.3188192,20.55533372,52750.83897,42.90836375,19.37059363,24.33866911,0.05853257
1956.05,46.54,1.77667,3.63,27,3.07,543.5953876,20.75181816,51065.817,42.39903861,18.54450659,23.27419647,0.061754701
1956.06,46.27,1.8,3.6,27.2,3,536.4679038,20.8697261,50559.63172,41.73945221,18.15816385,22.76741656,0.063251819
1956.07,48.78,1.81333,3.55333,27.4,3.11,561.4413323,20.87081614,53077.17733,40.89762873,18.8567976,23.62031168,0.054950816
1956.08,48.49,1.82667,3.50667,27.3,3.33,560.1478655,21.10136732,53121.13535,40.50842886,18.67093711,23.3689473,0.050837794
1956.09,46.84,1.84,3.46,27.4,3.38,539.1125872,21.17777883,51293.63773,39.82343193,17.8366408,22.31147321,0.052204639
1956.1,46.24,1.80667,3.44333,27.5,3.34,530.2714924,20.71854665,50616.72696,39.48745108,17.41895295,21.777269,0.052325543
1956.11,45.76,1.77333,3.42667,27.5,3.49,524.766944,20.3362099,50253.05881,39.29639738,17.12033974,21.39208742,0.049387093
1956.12,46.44,1.74,3.41,27.6,3.59,530.6354707,19.88169076,50973.70455,38.96354339,17.19752273,21.4744988,0.047538714
1957.01,45.43,1.73667,3.40667,27.6,3.46,519.094949,19.84364132,50023.95434,38.92549395,16.71778008,20.86318639,0.050507359
1957.02,43.47,1.73333,3.40333,27.7,3.34,494.9063423,19.73397769,47851.43184,38.74694277,15.84373314,19.76263244,0.05537812
1957.03,44.03,1.73,3.4,27.8,3.41,499.4787749,19.62521646,48451.6572,38.56978957,15.90041711,19.82183674,0.052933175
1957.04,45.05,1.73,3.40667,27.9,3.48,509.2179924,19.55487518,49554.48031,38.50694025,16.12370436,20.08683119,0.051730032
1957.05,46.78,1.73,3.41333,28,3.6,526.884393,19.48503634,51431.69902,38.44442722,16.59811079,20.66110669,0.049123982
1957.06,47.55,1.73,3.42,28.1,3.8,533.6510271,19.41569457,52250.16067,38.38247135,16.72991887,20.80676373,0.04654778
1957.07,48.51,1.74,3.43667,28.3,3.93,540.5775273,19.38991749,53086.54608,38.29698146,16.86888238,20.95976029,0.044554786
1957.08,45.84,1.75,3.45333,28.3,3.93,510.8240332,19.5013538,50324.24367,38.48263435,15.86894273,19.70267781,0.046915841
1957.09,43.98,1.76,3.47,28.3,3.92,490.09688,19.61279011,48443.30554,38.66839867,15.15727449,18.80796193,0.047728181
1957.1,41.24,1.77,3.43667,28.3,3.97,459.5633318,19.72422641,45587.70595,38.29698146,14.14945149,17.55146765,0.051927377
1957.11,40.35,1.78,3.40333,28.4,3.72,448.0622416,19.76581884,44610.21618,37.79191249,13.73624224,17.03527855,0.056470571
1957.12,40.33,1.79,3.37,28.4,3.21,447.8401538,19.87686276,44753.02047,37.42180308,13.67324606,16.95457761,0.060589559
1958.01,41.12,1.78333,3.29333,28.6,3.09,453.4195287,19.66431537,45474.32769,36.31469203,13.78843155,17.09410885,0.060595435
1958.02,41.26,1.77667,3.21667,28.6,3.05,454.9632722,19.59087729,45792.88668,35.46938218,13.78490639,17.08728199,0.061877887
1958.03,42.11,1.77,3.14,28.8,2.98,461.1114452,19.38179193,46574.27929,34.38351788,13.92558992,17.25815534,0.06299125
1958.04,42.34,1.75667,3.07,28.9,2.88,462.0257272,19.16926628,46827.97411,33.50068452,13.91350177,17.23966539,0.062677943
1958.05,43.7,1.74333,3,28.9,2.92,476.8664213,19.02369653,48492.80868,32.73682526,14.32382497,17.74298705,0.059791646
1958.06,44.75,1.73,2.93,28.9,2.97,488.3243101,18.8782359,49817.94588,31.972966,14.63555555,18.12245101,0.056955679
1958.07,45.98,1.73,2.91333,29,3.2,500.0162484,18.81313853,51170.67602,31.68143404,14.9574571,18.5131374,0.052277565
1958.08,47.7,1.73,2.89667,28.9,3.54,520.5155216,18.8782359,53429.52796,31.60925987,15.54456689,19.22923331,0.045585164
1958.09,48.96,1.73,2.88,28.9,3.76,534.2649882,18.8782359,55002.35736,31.42735225,15.93192318,19.6953503,0.041821066
1958.1,50.95,1.73667,2.88333,28.9,3.8,555.9804157,18.95102077,57400.53485,31.46369013,16.55980331,20.45514828,0.039457091
1958.11,52.5,1.74333,2.88667,29,3.74,570.918944,18.95809757,59105.92452,31.39151596,16.98888358,20.96561088,0.039721033
1958.12,53.49,1.75,2.89,28.9,3.86,583.6975944,19.0964814,60593.62002,31.536475,17.35835737,21.39951047,0.037338063
1959.01,55.62,1.75667,2.96333,29,4.02,604.8478412,19.10316536,62954.48439,32.22516637,17.98033934,22.14001045,0.0345207
1959.02,54.77,1.76333,3.03667,28.9,3.96,597.6653065,19.24194203,62373.80023,33.13697839,17.75916926,21.84168233,0.03631425
1959.03,56.16,1.77,3.11,28.9,3.99,612.8333689,19.3147269,64124.75363,33.93717552,18.20087185,22.35543153,0.034647733
1959.04,57.1,1.77667,3.20667,29,4.12,620.9423181,19.32065829,65141.71644,34.87140286,18.43075305,22.60614174,0.032587143
1959.05,57.96,1.78333,3.30333,29,4.31,630.2945141,19.39308344,66292.37565,35.92254619,18.69272144,22.89422917,0.030354325
1959.06,57.46,1.79,3.4,29.1,4.34,622.7099153,19.39872517,65664.67632,36.84674055,18.4485914,22.56221482,0.030685698
1959.07,59.74,1.79667,3.41,29.2,4.4,645.201718,19.40432827,68206.94919,36.82855471,19.09053398,23.31074291,0.029470636
1959.08,59.4,1.80333,3.42,29.2,4.43,641.5296627,19.47625735,67990.33732,36.93655634,18.95880364,23.11462657,0.029104756
1959.09,57.05,1.81,3.43,29.3,4.68,614.0463818,19.48157671,65249.67274,36.91812602,18.12329056,22.06562182,0.028957427
1959.1,57,1.81667,3.41667,29.4,4.53,611.4214541,19.48685988,65143.30227,36.64956736,18.02196244,21.91329351,0.031973736
1959.11,57.23,1.82333,3.40333,29.4,4.53,613.8885933,19.55829965,65579.81287,36.50647329,18.07178913,21.9458634,0.031390612
1959.12,59.06,1.83,3.39,29.4,4.69,633.51844,19.62984668,67851.55809,36.36348648,18.62472898,22.58831569,0.029010077
1960.01,58.03,1.86667,3.39,29.3,4.72,624.5944178,20.09153303,67075.09242,36.48759394,18.33828499,22.21544128,0.029634528
1960.02,55.78,1.90333,3.39,29.4,4.49,598.3348896,20.41643502,64437.79578,36.36348648,17.54527511,21.23385677,0.034747578
1960.03,55.02,1.94,3.39,29.4,4.25,590.1826036,20.80978282,63746.59318,36.36348648,17.28602072,20.90186208,0.037568235
1960.04,55.73,1.94333,3.34667,29.5,4.28,595.7721192,20.77483999,64537.31967,35.7770084,17.42976695,21.05701365,0.037138296
1960.05,55.22,1.94667,3.30333,29.5,4.35,590.3200507,20.81054569,64134.58097,35.31368948,17.25617058,20.82961796,0.036583184
1960.06,57.26,1.95,3.26,29.6,4.15,610.0603238,20.77571833,66467.33416,34.73273936,17.82336382,21.49402548,0.036654562
